2,185,97,545,79,239,1,-1,-1,-1
2,186,369,401,79,239,1,-1,-1,-1
2,187,546.66,146.51,59.629,180.89,1,-1,-1,-1
2,188,1631.7,252.24,67.366,204.35,1,-1,-1,-1
2,189,1043.8,134.38,59.629,180.89,1,-1,-1,-1
2,190,792.96,148.08,55.569,168.71,1,-1,-1,-1
2,191,1734,450.42,72.942,220.95,1,-1,-1,-1
2,192,1104.4,207.14,59.629,180.89,1,-1,-1,-1
2,193,498.16,122.26,59.629,180.89,1,-1,-1,-1
2,194,906.1,125.45,55.569,168.71,1,-1,-1,-1
2,195,352.53,97.208,60.243,182.62,1,-1,-1,-1
2,196,233.38,85.415,62.235,189.1,1,-1,-1,-1
2,197,1377,561,79,239,1,-1,-1,-1
2,199,221.93,403.88,63.98,193.94,1,-1,-1,-1
2,200,1415.4,201.98,52.318,158.84,1,-1,-1,-1
2,201,1445.6,243.51,59.629,180.89,1,-1,-1,-1
2,202,285.34,125.45,55.569,168.71,1,-1,-1,-1
2,203,461.78,73.754,59.629,180.89,1,-1,-1,-1
2,204,404.82,57.94,67.986,206.08,1,-1,-1,-1
2,205,1795.9,205.67,60.896,184.47,1,-1,-1,-1
2,206,545,65,39,119,1,-1,-1,-1
2,207,685.76,184.86,65.218,198.53,1,-1,-1,-1
2,208,498.3,42.737,41.871,127.61,1,-1,-1,-1
2,209,1546.7,242.49,82.484,249.84,1,-1,-1,-1
2,210,1488.2,69.944,48.246,146.74,1,-1,-1,-1
3,185,97,545,79,239,1,-1,-1,-1
3,186,376.24,396.64,83.441,252.43,1,-1,-1,-1
3,187,546.66,146.51,59.629,180.89,1,-1,-1,-1
3,188,1630.6,251.64,68.72,208.46,1,-1,-1,-1
3,189,1043.8,134.38,59.629,180.89,1,-1,-1,-1
3,190,792.96,148.08,55.569,168.71,1,-1,-1,-1
3,191,1732.6,448.65,73.687,223.2,1,-1,-1,-1
3,192,1095,207.14,59.629,180.89,1,-1,-1,-1
3,193,498.16,122.26,59.629,180.89,1,-1,-1,-1
3,194,909.49,122.96,58.698,178.2,1,-1,-1,-1
3,195,352.64,98.096,59.608,180.69,1,-1,-1,-1
3,197,1377,561,79,239,1,-1,-1,-1
3,199,221.93,403.88,63.98,193.94,1,-1,-1,-1
3,200,1409.2,196.28,57.967,175.99,1,-1,-1,-1
3,201,1447.8,248.49,56.498,171.4,1,-1,-1,-1
3,202,283.65,125.45,55.569,168.71,1,-1,-1,-1
3,203,461.78,73.754,59.629,180.89,1,-1,-1,-1
3,204,412.29,96.515,53.343,161.71,1,-1,-1,-1
3,205,1795.5,207.29,59.592,180.52,1,-1,-1,-1
3,206,545,65,39,119,1,-1,-1,-1
3,210,1489.2,65.572,50.964,155,1,-1,-1,-1
3,196,235.92,75.354,64.724,196.66,1,-1,-1,-1
3,208,498.3,44.509,41.871,127.61,1,-1,-1,-1
3,209,1543.2,240.29,85.778,259.82,1,-1,-1,-1
4,185,97,545,79,239,1,-1,-1,-1
4,186,378.53,395.26,84.848,256.68,1,-1,-1,-1
4,187,536.89,144.56,62.914,190.85,1,-1,-1,-1
4,188,1630.4,251.51,69.027,209.38,1,-1,-1,-1
4,189,1043.8,134.38,59.629,180.89,1,-1,-1,-1
4,190,792.96,148.08,55.569,168.71,1,-1,-1,-1
4,191,1728.9,457.13,70.126,212.41,1,-1,-1,-1
4,192,1092,207.14,59.629,180.89,1,-1,-1,-1
4,193,498.63,133.33,56.563,171.59,1,-1,-1,-1
4,194,910.57,122.18,59.69,181.21,1,-1,-1,-1
4,195,352.09,93.595,62.819,190.43,1,-1,-1,-1
4,197,1377,561,79,239,1,-1,-1,-1
4,199,219.88,401.8,60.692,183.98,1,-1,-1,-1
4,200,1407.3,194.6,59.679,181.18,1,-1,-1,-1
4,201,1444.7,245.03,58.675,178,1,-1,-1,-1
4,202,283.31,125.45,55.569,168.71,1,-1,-1,-1
4,204,413.06,98.271,51.31,155.56,1,-1,-1,-1
4,205,1794.6,198.79,62.733,190.04,1,-1,-1,-1
4,206,542.09,61.961,41.156,125.57,1,-1,-1,-1
4,210,1488.5,68.345,49.241,149.76,1,-1,-1,-1
4,211,872.06,118.53,63.363,192.21,1,-1,-1,-1
4,196,235.65,77.608,63.958,194.32,1,-1,-1,-1
4,208,497.11,41.543,39.334,119.88,1,-1,-1,-1
4,209,1551.9,253.16,75.283,228.03,1,-1,-1,-1
4,203,461.78,73.754,59.629,180.89,1,-1,-1,-1
5,185,97,545,79,239,1,-1,-1,-1
5,186,379.11,394.91,85.21,257.77,1,-1,-1,-1
5,187,533.49,143.89,64.057,194.32,1,-1,-1,-1
5,188,1626.6,248.77,65.695,199.26,1,-1,-1,-1
5,189,1043.8,134.38,59.629,180.89,1,-1,-1,-1
5,190,792.96,148.08,55.569,168.71,1,-1,-1,-1
5,191,1727.8,460.11,68.874,208.62,1,-1,-1,-1
5,192,1091.3,207.14,59.629,180.89,1,-1,-1,-1
5,193,498.8,137.18,55.496,168.36,1,-1,-1,-1
5,194,909.65,125.89,54.331,164.95,1,-1,-1,-1
5,195,351.97,92.646,63.497,192.48,1,-1,-1,-1
5,197,1374,552.7,83.203,251.71,1,-1,-1,-1
5,199,219.16,401.07,59.549,180.51,1,-1,-1,-1
5,200,1404.2,193,57.269,173.86,1,-1,-1,-1
5,201,1443.8,243.94,59.358,180.07,1,-1,-1,-1
5,202,284.9,127.09,52.804,160.32,1,-1,-1,-1
5,204,415.28,107.76,47.275,143.33,1,-1,-1,-1
5,205,1794,196.77,62.945,190.68,1,-1,-1,-1
5,206,541.08,60.904,41.905,127.86,1,-1,-1,-1
5,210,1488.6,68.077,49.407,150.27,1,-1,-1,-1
5,211,873.46,121.15,60.742,184.26,1,-1,-1,-1
5,208,491.33,36.79,41.109,125.29,1,-1,-1,-1
5,209,1548.4,242.4,69.457,210.38,1,-1,-1,-1
5,203,461.78,73.754,59.629,180.89,1,-1,-1,-1
5,196,238.3,73.727,63.74,193.66,1,-1,-1,-1
6,185,97,545,79,239,1,-1,-1,-1
6,186,379.16,394.88,85.245,257.87,1,-1,-1,-1
6,187,533.21,145.52,61.293,185.93,1,-1,-1,-1
6,188,1625.5,253.43,61.336,186.04,1,-1,-1,-1
6,189,1041.6,131.93,62.711,190.23,1,-1,-1,-1
6,190,792.96,148.08,55.569,168.71,1,-1,-1,-1
6,191,1725.7,461.91,68.116,206.32,1,-1,-1,-1
6,192,1091.2,207.14,59.629,180.89,1,-1,-1,-1
6,193,498.83,137.91,55.292,167.74,1,-1,-1,-1
6,194,910.35,126.17,53.793,163.32,1,-1,-1,-1
6,195,351.88,91.892,64.035,194.11,1,-1,-1,-1
6,197,1373.2,550.39,84.373,255.25,1,-1,-1,-1
6,199,218.44,400.35,58.405,177.05,1,-1,-1,-1
6,200,1403.3,192.62,56.261,170.8,1,-1,-1,-1
6,201,1443.6,243.56,59.596,180.79,1,-1,-1,-1
6,202,284.28,127.54,52.035,157.99,1,-1,-1,-1
