2,1063,535.810418936,244.354958678,119.145773698,359.548842975,1,-1,-1,-1
2,1064,402.13,275.46,104.56,315.68,1,-1,-1,-1
2,1065,909.269989254,96.2914876033,223.228864468,671.808760331,1,-1,-1,-1
2,1066,791.567760225,323.480991736,44.07555393,134.480991736,1,-1,-1,-1
2,1067,1.0,1.0,341.97,1027.9,1,-1,-1,-1
2,1068,848.088563137,238.97677686,102.668129924,310.259834711,1,-1,-1,-1
2,1069,739.276255929,319.662809917,41.4495955797,126.471487603,1,-1,-1,-1
3,1063,529.99593654,267.661328984,108.504723529,327.441493739,1,-1,-1,-1
3,1064,385.673586495,275.46,104.56,315.68,1,-1,-1,-1
3,1065,891.711643651,118.327206006,214.023647316,644.105669662,1,-1,-1,-1
3,1066,792.536303352,327.215337967,40.6423805387,124.006033123,1,-1,-1,-1
3,1067,1.0,1.0,341.97,1027.9,1,-1,-1,-1
3,1068,844.105091314,229.997438017,105.470610761,318.728842975,1,-1,-1,-1
3,1069,737.913566896,317.439669421,42.0326182749,128.250413223,1,-1,-1,-1
4,1063,522.484920182,255.368130745,110.707849389,334.089934708,1,-1,-1,-1
4,1064,380.511103809,275.46,104.56,315.68,1,-1,-1,-1
4,1065,900.56178616,133.535888391,222.262780618,668.896552038,1,-1,-1,-1
4,1066,790.483170227,327.045345639,41.436892666,126.424859417,1,-1,-1,-1
4,1068,847.231943455,253.07667002,98.4547139284,297.521338264,1,-1,-1,-1
4,1067,1.0,1.0,341.97,1027.9,1,-1,-1,-1
4,1069,736.842389209,316.105991736,42.0326182754,128.250413223,1,-1,-1,-1
5,1063,517.570381143,256.537453117,109.386490646,330.10238858,1,-1,-1,-1
5,1064,374.279010538,275.46,104.56,315.68,1,-1,-1,-1
5,1065,880.425516982,110.026614036,236.587706864,711.994776138,1,-1,-1,-1
5,1066,789.902072609,327.401299086,41.3230835009,126.077625172,1,-1,-1,-1
5,1067,1.0,1.0,341.97,1027.9,1,-1,-1,-1
5,1069,735.771211523,314.77231405,42.0326182758,128.250413223,1,-1,-1,-1
5,1068,846.319967426,256.470636024,96.4019085553,291.317944048,1,-1,-1,-1
6,1063,518.999095869,252.063068725,111.010546841,335.003309133,1,-1,-1,-1
6,1064,365.734984621,252.585116536,115.732142887,349.394499604,1,-1,-1,-1
6,1065,873.572206528,101.598678734,241.495868801,726.75153706,1,-1,-1,-1
6,1066,789.320974991,327.757252532,41.2092743357,125.730390927,1,-1,-1,-1
6,1069,727.338469483,313.449538988,44.7391752367,136.491528904,1,-1,-1,-1
6,1067,1.0,1.0,341.97,1027.9,1,-1,-1,-1
6,1068,844.381588708,256.762904921,96.401908559,291.317944048,1,-1,-1,-1
7,1063,515.57666776,251.904836566,110.382022891,333.106574012,1,-1,-1,-1
7,1064,358.973697178,247.343826021,118.29092905,357.119456421,1,-1,-1,-1
7,1065,880.724993759,118.672395247,221.732779752,667.278867496,1,-1,-1,-1
7,1066,784.127095559,324.279308882,43.7314150945,133.408500237,1,-1,-1,-1
7,1069,726.375364418,313.055139475,44.9809593967,137.211187868,1,-1,-1,-1
7,1068,842.44320999,257.055173817,96.4019085627,291.317944048,1,-1,-1,-1
8,1063,509.048010634,268.167553795,106.186830697,320.455803374,1,-1,-1,-1
8,1064,359.466296591,247.316351878,114.99799618,347.168901329,1,-1,-1,-1
8,1065,884.118365027,125.37086205,213.76153647,643.292200991,1,-1,-1,-1
8,1066,781.724218561,325.856529982,42.589149983,129.915821913,1,-1,-1,-1
8,1069,721.359788014,314.800295761,47.2674491388,144.157473787,1,-1,-1,-1
8,1068,840.504831272,257.347442713,96.4019085664,291.317944048,1,-1,-1,-1
9,1063,500.712624503,256.279826733,109.94645964,331.801011472,1,-1,-1,-1
9,1064,353.808661326,242.868173387,116.66621424,352.205105798,1,-1,-1,-1
9,1065,885.480055081,127.624700275,210.997701296,634.976584487,1,-1,-1,-1
9,1066,780.100198782,325.788623154,42.7348728798,130.360341373,1,-1,-1,-1
9,1069,718.120108834,313.665638408,45.9470683964,140.112651655,1,-1,-1,-1
9,1072,840.13677686,326.82,41.871,127.61,1,-1,-1,-1
9,1073,681.0,337.0,39.0,119.0,1,-1,-1,-1
10,1063,496.033794375,256.600024092,109.515283289,330.499789529,1,-1,-1,-1
10,1064,343.012827595,261.117335534,114.186951274,344.710656505,1,-1,-1,-1
10,1065,886.101664381,128.337277561,210.052802539,632.134820741,1,-1,-1,-1
10,1066,774.769356545,323.646853891,44.2188638477,134.867568036,1,-1,-1,-1
10,1069,715.373874789,312.891865877,46.4167199249,141.544823728,1,-1,-1,-1
10,1073,678.960467299,335.744915881,41.2011165565,125.71197159,1,-1,-1,-1
10,1072,841.907438017,326.82,41.871,127.61,1,-1,-1,-1
11,1063,496.376060301,252.186635719,111.142496332,335.409640179,1,-1,-1,-1
11,1064,336.671128153,259.691805991,115.302441839,348.078129469,1,-1,-1,-1
11,1065,886.443771044,128.506358585,209.756186074,631.243942447,1,-1,-1,-1
11,1066,772.627902305,323.289219439,44.5506990324,135.879665407,1,-1,-1,-1
11,1069,711.012794271,314.80831416,47.7154896507,145.475402869,1,-1,-1,-1
11,1073,671.961509463,335.347582779,41.8993128932,127.836839919,1,-1,-1,-1
11,1072,829.68581333,331.315151479,44.5901301509,135.891486657,1,-1,-1,-1
12,1063,492.387724109,251.855894949,110.994341239,334.962532685,1,-1,-1,-1
12,1064,337.028344085,267.728501346,113.55665659,342.798084732,1,-1,-1,-1
12,1065,884.501010968,130.188633549,208.789181126,628.333820787,1,-1,-1,-1
12,1066,772.127570626,328.820546399,44.8778943234,136.857506227,1,-1,-1,-1
12,1069,708.063392735,314.373937753,48.2886215575,147.222771995,1,-1,-1,-1
12,1073,671.905749284,342.195683303,40.0365516361,122.153886971,1,-1,-1,-1
12,1072,825.554156525,335.825560609,40.8004148251,124.349013444,1,-1,-1,-1
13,1063,486.833292889,246.176467509,117.09813073,353.370317344,1,-1,-1,-1
13,1064,331.523276791,267.484444045,114.314498089,345.085811417,1,-1,-1,-1
13,1065,867.951764521,135.161510272,219.543475946,660.689015863,1,-1,-1,-1
13,1066,770.185620077,329.177457943,45.2084152887,137.865447028,1,-1,-1,-1
13,1069,708.446965881,315.403972681,48.3912545523,147.505925133,1,-1,-1,-1
13,1073,669.748718476,343.651868832,40.1614550543,122.534974676,1,-1,-1,-1
13,1072,824.343671258,337.269876145,39.4131838337,120.12847928,1,-1,-1,-1
14,1063,482.651217385,245.183214282,117.723881129,355.258661843,1,-1,-1,-1
14,1064,335.562313305,270.74434418,113.108569092,341.435891158,1,-1,-1,-1
14,1065,864.069509848,137.280765225,220.13262941,662.462000469,1,-1,-1,-1
14,1066,768.930371548,327.218371295,47.2495090018,144.057549493,1,-1,-1,-1
14,1069,708.713077564,315.816656053,48.4123267499,147.542266082,1,-1,-1,-1
14,1073,669.14465817,338.30835662,41.3654940992,126.200398508,1,-1,-1,-1
14,1072,824.071763766,337.647839756,38.9806351682,118.817839763,1,-1,-1,-1
15,1063,483.452773452,243.742983097,119.578548487,360.843327184,1,-1,-1,-1
15,1064,331.2028491,270.92080892,113.630367292,343.011020313,1,-1,-1,-1
15,1065,860.628770315,137.653872005,223.710480346,673.220313741,1,-1,-1,-1
15,1066,770.710635582,332.549031678,43.9378345931,133.956222588,1,-1,-1,-1
15,1069,708.911653046,315.984023686,48.4052208751,147.494644937,1,-1,-1,-1
15,1073,671.169270673,342.897689667,39.8684520045,121.634206646,1,-1,-1,-1
15,1072,824.08414726,337.694444644,38.8560731925,118.446092512,1,-1,-1,-1
16,1063,472.669234808,237.612558494,125.93243506,379.993498568,1,-1,-1,-1
16,1064,319.869488392,268.895095802,118.146340711,356.621250004,1,-1,-1,-1
16,1065,859.464514183,137.722393751,225.038939454,677.20987939,1,-1,-1,-1
16,1066,769.239038688,333.204971118,44.0497409663,134.297398479,1,-1,-1,-1
16,1069,710.703468164,323.070902184,44.2448792439,134.820151933,1,-1,-1,-1
16,1073,669.96771938,343.777385829,39.8953307322,121.716210619,1,-1,-1,-1
16,1072,823.584968731,336.525909713,40.7901867978,124.340106168,1,-1,-1,-1
17,1063,468.269514323,236.02437491,127.292232688,384.096605214,1,-1,-1,-1
17,1064,315.742769804,268.133924935,119.824516733,361.666193405,1,-1,-1,-1
17,1065,855.932996282,139.431295733,226.019109945,680.159507083,1,-1,-1,-1
17,1066,771.030441675,334.875243521,42.6336942123,129.976116784,1,-1,-1,-1
17,1069,709.850752009,325.292202753,46.8957427496,142.873868358,1,-1,-1,-1
17,1073,669.473344865,344.191411529,41.2164565897,125.73715759,1,-1,-1,-1
17,1072,823.448050246,336.078887502,41.4877288111,126.464607156,1,-1,-1,-1
18,1063,478.286556684,256.107254726,123.176358865,371.667280677,1,-1,-1,-1
18,1064,310.685033808,267.977685728,120.888079206,364.876342061,1,-1,-1,-1
18,1065,875.635910986,160.068805323,215.898566084,649.707985174,1,-1,-1,-1
18,1066,774.668544727,336.555748602,40.1923312223,122.542671637,1,-1,-1,-1
18,1069,708.375312679,326.131495536,47.1295600709,143.586221444,1,-1,-1,-1
18,1073,668.375775257,345.002784043,41.432780618,126.397087321,1,-1,-1,-1
18,1072,822.148219787,336.817756988,41.5378409614,126.617361147,1,-1,-1,-1
19,1063,471.065373759,259.485782802,127.236120682,383.895566457,1,-1,-1,-1
19,1064,310.420844598,263.304557945,126.471147963,381.695516629,1,-1,-1,-1
19,1065,874.634742681,163.839193446,215.669929417,649.019943979,1,-1,-1,-1
19,1066,776.080674703,342.595169318,39.2866675861,119.7898879,1,-1,-1,-1
19,1069,709.056883563,332.831815057,47.8985519396,145.90649897,1,-1,-1,-1
19,1073,668.96044819,350.286874713,41.7728916249,127.424753365,1,-1,-1,-1
19,1072,820.848389329,337.556626473,41.5879531117,126.770115139,1,-1,-1,-1
20,1063,467.658210591,260.345138965,128.387269657,387.368801052,1,-1,-1,-1
20,1064,305.870421478,262.670755338,128.011552914,386.344525819,1,-1,-1,-1
20,1065,854.931194309,169.131322554,211.913754571,637.720261369,1,-1,-1,-1
